airport_id;airport_name;airport_code;country;country_code;city
2973;Grande Prairie;YQU;Canada;CA;Grande Prairie
2974;Granite Mountain;GMT;United States;US;Granite Mountain
2975;Granites;GTS;Australia;AU;Granites
2976;Grant County;MWH;United States;US;Moses Lake
2977;Grant County;PGC;United States;US;Petersburg
2978;Grant County;SVC;United States;US;Silver City
2979;Grantley Adams Intl;BGI;Barbados;BB;Bridgetown
2980;Granville;GFR;France;FR;Granville
2981;Granville Lake;XGL;Canada;CA;Granville Lake
2982;Gratiot Community;AMN;United States;US;Alma
2983;Gravatai;GCV;Brazil;BR;Gravatai
2984;Gray AAF;GRK;United States;US;Killeen
2985;Gray AAF;GRF;United States;US;Tacoma
2986;Grayling;KGX;United States;US;Grayling
2987;Grayson County;PNX;United States;US;Sherman-Denison
2988;Great Barrier Island;GBZ;New Zealand-Aotearoa;NZ;Great Barrier Island
2989;Great Barrington;GBR;United States;US;Great Barrington
2990;Great Bear Lake;DAS;Canada;CA;Great Bear Lake
2991;Great Bend;GBD;United States;US;Great Bend
2992;Great Harbour;GHC;Bahamas;BS;Great Harbour
2993;Great Keppel Island;GKL;Australia;AU;Great Keppel Island
2994;Greater Kankakee;IKK;United States;US;Kankakee
2995;Greater Peoria;PIA;United States;US;Peoria
2996;Greater Wilmington;ILG;United States;US;Wilmington
2997;Green;OTN;United States;US;Oaktown
2998;Green County;WAY;United States;US;Waynesburg
2999;Green Island;GNI;Taiwan;TW;Green Island
3000;Green Islands;GEI;Papua New Guinea;PG;Green Islands
3001;Green River;GVI;Papua New Guinea;PG;Green River
3002;Green River;RVR;United States;US;Green River
3003;Green Turtle;GTC;Bahamas;BS;Green Turtle
3004;Greenbrier;SSU;United States;US;White Sulphur Springs
3005;Greenbrier Valley;LWB;United States;US;Lewisburg
3006;Greenham RAF;EWY;United Kingdom;GB;Newbury
3007;Greenvale;GVP;Australia;AU;Greenvale
3008;Greenville;GLH;United States;US;Greenville
3009;Greenville-Spartanbur;GSP;United States;US;Greenville
3010;Greenway Plaza H/P;JGP;United States;US;Houston
3011;Greenway Sound;YGN;Canada;CA;Greenway Sound
3012;Greenwood;YZX;Canada;CA;Greenwood
3013;Greenwood;GRD;United States;US;Greenwood
3014;Gregoire Kayibanda;KGL;Rwanda;RW;Kigali
3015;Gregory Downs;GGD;Australia;AU;Gregory Downs
3016;Greifswald Railway;ZGW;Germany;DE;Greifswald
3017;Grenfell;GFE;Australia;AU;Grenfell
3018;Greymouth;GMN;New Zealand-Aotearoa;NZ;Greymouth
3019;Grider Field;PBF;United States;US;Pine Bluff
3020;Griffing Sandusky;SKY;United States;US;Sandusky
3021;Griffiss AFB;RME;United States;US;Rome
3022;Griffith;GFF;Australia;AU;Griffith
3023;Grimsey;GRY;Iceland;IS;Grimsey
3024;Grise Fiord;YGZ;Canada;CA;Grise Fiord
3025;Grissom AFB;GUS;United States;US;Peru
3026;Griswold;MPE;United States;US;Madison
3027;Grodna;GNA;Belarus;BY;Grodna
3028;Grootfontein;GFY;Namibia;NA;Grootfontein
3029;Groznyj;GRV;Russian Federation;RU;Groznyj
3030;Grumman;BPA;United States;US;Bethpage
3031;Grundarfjordur;GUU;Iceland;IS;Grundarfjordur
3032;Guacamaya;GCA;Colombia;CO;Guacamaya
3033;Guadalcanal;GSI;Solomon Islands;SB;Guadalcanal
3034;Guadalupe;GDP;Brazil;BR;Guadalupe
3035;Guadalupe Victoria;DGO;Mexico;MX;Durango
3036;Guajara-Mirim;GJM;Brazil;BR;Guajara-Mirim
3037;Gualaco;GUO;Honduras;HN;Gualaco
3038;Gualeguaychu;GHU;Argentina;AR;Gualeguaychu
3039;Guamal;GAA;Colombia;CO;Guamal
3040;Guanacaste;NCT;Costa Rica;CR;Nicoya
3041;Guanacaste;SZC;Costa Rica;CR;Santa Cruz
3042;Guanaja;GJA;Honduras;HN;Guanaja
3043;Guanambi;GNM;Brazil;BR;Guanambi
3044;Guanare;GUQ;Venezuela;VE;Guanare
3045;Guang Yuan;GYS;China;CN;Guang Yuan
3046;Guanghan;GHN;China;CN;Guanghan
3047;Guanghua;LHK;China;CN;Guanghua
3048;Guantanamo NAS;NBW;Cuba;CU;Guantanamo
3049;Guapi;GPI;Colombia;CO;Guapi
3050;Guapiles;GPL;Costa Rica;CR;Guapiles
3051;Guarapari;GUZ;Brazil;BR;Guarapari
3052;Guararapes Intl;REC;Brazil;BR;Recife
3053;Guaratingueta;GUJ;Brazil;BR;Guaratingueta
3054;Guari;GUG;Papua New Guinea;PG;Guari
3055;Guarulhos Intl;GRU;Brazil;BR;Sao Paulo
3056;Guasopa;GAZ;Papua New Guinea;PG;Guasopa
3057;Guayaramerin;GYA;Bolivia;BO;Guayaramerin
3058;Guemar;ELU;Algeria;DZ;El Oued
3059;Gueret-Lepaud;MCU;France;FR;Montlucon
3060;Guerima;GMC;Colombia;CO;Guerima
3061;Guernsey;GCI;United Kingdom;GB;Guernsey
3062;Guerrero Negro;GUB;Mexico;MX;Guerrero Negro
3063;Guetersloh;GUT;Germany;DE;Guetersloh
3064;Guettin;GTI;Germany;DE;Guettin
3065;Guglielmo Marconi;BLQ;Italy;IT;Bologna
3066;Guiglo;GGO;Ivory Coast;CI;Guiglo
3067;Guilin;KWL;China;CN;Guilin
3068;Guillemins, Raiway Stn;XHN;Belgium;BE;Liege
3069;Guimaraes;GMS;Brazil;BR;Guimaraes
3070;Guipavas;BES;France;FR;Brest
3071;Guiria;GUI;Venezuela;VE;Guiria
3072;Guiyang;KWE;China;CN;Guiyang
3073;Gujrat;GRT;Pakistan;PK;Gujrat
3074;Gulgubip;GLP;Papua New Guinea;PG;Gulgubip
3075;Gulkana;GKN;United States;US;Gulkana
3076;Gulu;ULU;Uganda;UG;Gulu
3077;Guna;GUX;India;IN;Guna
3078;Gunnarn;SQO;Sweden;SE;Storuman
3079;Gunnedah;GUH;Australia;AU;Gunnedah
3080;Gunnison;GUC;United States;US;Gunnison
3081;Gunsan;KUV;Korea-South;KR;Gunsan
3082;Gunsan Airbase;KUZ;Korea-South;KR;Gunsan AB
3083;Gunter AFB;GUN;United States;US;Montgomery
3084;Gunung Batin;AKQ;Indonesia;ID;Astraksetra
3085;Gunungsitoli;GNS;Indonesia;ID;Gunungsitoli
3086;Gurayat;URY;Saudi Arabia;SA;Gurayat
3087;Guriaso;GUE;Papua New Guinea;PG;Guriaso
3088;Gurney;GUR;Papua New Guinea;PG;Alotau
3089;Gurue;VJQ;Mozambique;MZ;Gurue
3090;Gurupi;GRP;Brazil;BR;Gurupi
3091;Gusap;GAP;Papua New Guinea;PG;Gusap
3092;Gush Katif;GHK;Israel;IL;Gush Katif
3093;Gustavus Arpt;GST;United States;US;Gustavus
3094;Guthrie;GOK;United States;US;Guthrie
3095;Guymon;GUY;United States;US;Guymon
3096;Gwa;GWA;Myanmar;MM;Gwa
3097;Gwadar;GWD;Pakistan;PK;Gwadar
3098;Gwalior;GWL;India;IN;Gwalior
3099;Gwangju;KWJ;Korea-South;KR;Gwangju
3100;Gweru;GWE;Zimbabwe;ZW;Gweru
3101;Gyandzha;KVD;Azerbaijan;AZ;Gyandzha
3102;Gympie;GYP;Australia;AU;Gympie
3103;Gyoumri;LWN;Armenia;AM;Gyoumri
3104;H K Heliport;HHP;Hong Kong;HK;Hong Kong
3105;H.S.Truman;STT;Virgin Islands(U.S.;VI;St Thomas Island
3106;Habi;HBD;Papua New Guinea;PG;Habi
3107;Habib Bourguiba;MIR;Tunisia;TN;Monastir
3108;Hachijo Jima;HAC;Japan;JP;Hachijo Jima
3109;Hachinohe;HHE;Japan;JP;Hachinohe
3110;Hacienda Bus.Park H/P;JBS;United States;US;Pleasanton
3111;Haelogo;HEO;Papua New Guinea;PG;Haelogo
3112;Hafr Albatin;HBT;Saudi Arabia;SA;Hafr Albatin
3113;Hagfors;HFS;Sweden;SE;Hagfors
3114;Hahn;HHN;Germany;DE;Hahn
3115;Haifa;HFA;Israel;IL;Haifa
3116;Haikou;HAK;China;CN;Haikou
3117;Hail;HAS;Saudi Arabia;SA;Hail
3118;Hailar;HLD;China;CN;Hailar
3119;Haines Junction;YHT;Canada;CA;Haines Junction
3120;Hakai Pass;YHC;Canada;CA;Hakai Pass
3121;Hakodate;HKD;Japan;JP;Hakodate
3122;Hal;BLR;India;IN;Bangalore
3123;Halali;HAL;Namibia;NA;Halali
3124;Hale County;PVW;United States;US;Plainview
3125;Haley AAF;FSN;United States;US;Fort Sheridan
3126;Half Moon;HAF;United States;US;Half Moon
3127;Halifax County;RZZ;United States;US;Roanoke Rapids
3128;Halifax International;YHZ;Canada;CA;Halifax
3129;Halim Perdana Kusuma;HLP;Indonesia;ID;Jakarta
3130;Hall Beach;YUX;Canada;CA;Hall Beach
3131;Halle Railway;ZHZ;Germany;DE;Halle
3132;Halli;KEV;Finland;FI;Kuorevesi
3133;Halliburton Field;DUC;United States;US;Duncan
3134;Halls Creek;HCQ;Australia;AU;Halls Creek
3135;Halmstad;HAD;Sweden;SE;Halmstad
3136;Hamadan;HDM;Iran;IR;Hamadan
3137;Hamar Arpt;HMR;Norway;NO;Hamar
3138;Hamburg;HAM;Germany;DE;Hamburg
3139;Hami;HMI;China;CN;Hami
3140;Hamilton;HLT;Australia;AU;Hamilton
3141;Hamilton;YHM;Canada;CA;Hamilton
3142;Hamilton;HLZ;New Zealand-Aotearoa;NZ;Hamilton
3143;Hamilton;HAO;United States;US;Hamilton
3144;Hamilton Field;SRF;United States;US;San Rafael
3145;Hamilton Island;HTI;Australia;AU;Hamilton Island
3146;Hamilton/Proserpine;PBY;Australia;AU;Peppers Palm Bay
3147;Hammerfest;HFT;Norway;NO;Hammerfest
3148;Hana;HNM;United States;US;Hana
3149;Hanamaki;HNA;Japan;JP;Hanamaki
3150;Hanan;IUE;Niue;NU;Niue Island
3151;Hanchey Army Heliport;HEY;United States;US;Ozark
3152;Haneda;HND;Japan;JP;Tokyo
3153;Hang Nadim;BTH;Indonesia;ID;Batam
3154;Hangzhou;HGH;China;CN;Hangzhou
3155;Hanimaadhoo;HAQ;Maldives;MV;Hanimaadhoo
3156;Hanna;HNX;United States;US;Hanna
3157;Hanover Arpt;HAJ;Germany;DE;Hanover
3158;Hanover Railway;ZVR;Germany;DE;Hanover
3159;Hanscom Field;BED;United States;US;Bedford/Hanscom
3160;Hanus Bay;HBC;United States;US;Hanus Bay
3161;Hanzhong;HZG;China;CN;Hanzhong
3162;Hao Island;HOI;French Polynesia;PF;Hao Island
3163;Harare;HRE;Zimbabwe;ZW;Harare
3164;Harbin;HRB;China;CN;Harbin
3165;Harbor SPB;YHH;Canada;CA;Campbell River
3166;Harbour;ZRR;Canada;CA;Fiumicino
3167;Harbour;ZNA;Canada;CA;Nanaimo
3168;Harbour;ZMY;China;CN;Huangpu
3169;Harbour;XPZ;France;FR;Saint Tropez
3170;Harbour;XIQ;Greenland;GL;Ilimanaq
3171;Harbour;XEO;Greenland;GL;Oqatsut
3172;Harbour;XEQ;Greenland;GL;Tasiuasaq
3173;Harbour;ZJY;Italy;IT;Ponza
3174;Harbour;ZJJ;Italy;IT;Procida
3175;Harbour;QFQ;Norway;NO;Maloy
3176;Harbour;QFK;Norway;NO;Selje
3177;Harbour-Eolie Island;ZIP;Italy;IT;Lipari
3178;Harbour-Eolie Island;ZJE;Italy;IT;Panarea
3179;Harbour-Eolie Island;ZIQ;Italy;IT;Salina
3180;Harbour-Eolie Island;ZJX;Italy;IT;Stromboli
3181;Harbour-Eolie Island;ZIE;Italy;IT;Vulcano
3182;Harbour Island;HBI;Bahamas;BS;Harbour Island
3183;Hardy-Anders;HEZ;United States;US;Natchez
3184;Hargeisa;HGA;Somalia;SO;Hargeisa
3185;Harrell Fld;CDH;United States;US;Camden
3186;Harriet Field;LWL;United States;US;Wells
3187;Harrisburg Intl;MDT;United States;US;Harrisburg
3188;Harrisburg Rail;ZUG;United States;US;Harrisburg
3189;Harrisburg Skyport;HAR;United States;US;Harrisburg
3190;Harrismith Airport;HRS;South Africa;ZA;Harrismith
3191;Harrison County;ASL;United States;US;Marshall
3192;Harry Clever;PHD;United States;US;New Philadelphia
3193;Hartford CT Rail;ZRT;United States;US;Hartford
3194;Hartley Bay;YTB;Canada;CA;Hartley Bay
3195;Hartsfield-Jackson Atlanta Int;ATL;United States;US;Atlanta
3196;Hasanudin;UPG;Indonesia;ID;Ujung Pandang
3197;Haskovo;HKV;Bulgaria;BG;Haskovo
3198;Hassan I;EUN;Morocco;MA;Laayoune
3199;Hassleholm;XWP;Sweden;SE;Hassleholm
3200;Hastings;HGS;Sierra Leone;SL;Freetown
3201;Hastings;HSI;United States;US;Hastings
3202;Hasvik;HAA;Norway;NO;Hasvik
3203;Hat Yai;HDY;Thailand;TH;Hat Yai
3204;Hatanga;HTG;Russian Federation;RU;Hatanga
3205;Hatbox Field;HAX;United States;US;Muskogee
3206;Hatchet Lake;YDJ;Canada;CA;Hatchet Lake
3207;Hateruma;HTR;Japan;JP;Hateruma
3208;Hatfield;HTF;United Kingdom;GB;Hatfield
3209;Hato Corozal;HTZ;Colombia;CO;Hato Corozal
3210;Hato International Airport;CUR;Netherlands Antilles;AN;Curacao
3211;Hatteras;HNC;United States;US;Hatteras
3212;Hattiesburg-Laurel Reg;PIB;United States;US;Laurel
3213;Hatzfeldthaven;HAZ;Papua New Guinea;PG;Hatzfeldthaven
3214;Haugesund;HAU;Norway;NO;Haugesund
3215;Haukasen;SOG;Norway;NO;Sogndal
3216;Havadarya;HDR;Iran;IR;Havadarya
3217;Havasupai;HAE;United States;US;Havasupai
3218;Haverfordwest;HAW;United Kingdom;GB;Haverfordwest
3219;Havre St Pierre;YGV;Canada;CA;Havre St Pierre
3220;Hawabango;HWA;Papua New Guinea;PG;Hawabango
3221;Hawkes Bay;NPE;New Zealand-Aotearoa;NZ;Napier-Hastings
3222;Hawkins Field;HKS;United States;US;Jackson
3223;Hawthorne;HHR;United States;US;Hawthorne
3224;Hawthorne;HTH;United States;US;Hawthorne
3225;Hay;HXX;Australia;AU;Hay
3226;Hay River;YHY;Canada;CA;Hay River
3227;Haycock;HAY;United States;US;Haycock
3228;Hayfields;HYF;Papua New Guinea;PG;Hayfields
3229;Hayman Island;HIS;Australia;AU;Hayman Island
3230;Hazleton;HZL;United States;US;Hazleton
3231;Hazyview;HZV;South Africa;ZA;Hazyview
3232;Headingly;HIP;Australia;AU;Headingly
3233;Healy Lake;HKB;United States;US;Healy Lake
3234;Hearst;YHF;Canada;CA;Hearst
3235;Heathlands;HAT;Australia;AU;Heathlands
3236;Heathrow;LHR;United Kingdom;GB;London
3237;Hector Field;FAR;United States;US;Fargo
3238;Hedemora;XXU;Sweden;SE;Hedemora
3239;Heho;HEH;Myanmar;MM;Heho
3240;Heide-Buesum;HEI;Germany;DE;Heide-Buesum
3241;Heidelberg;HDB;Germany;DE;Heidelberg
3242;Heihe;HEK;China;CN;Heihe
3243;Heimdal Railway;XUE;Norway;NO;Heimdal
3244;Heiweni;HNI;Papua New Guinea;PG;Heiweni
3245;Helena;HLN;United States;US;Helena
3246;Helenvale;HLV;Australia;AU;Helenvale
3247;Helgoland;HGL;Germany;DE;Helgoland
3248;Heliport;JFM;Australia;AU;Fremantle
3249;Heliport;HRN;Australia;AU;Heron Island
3250;Heliport;PQT;Denmark;DK;Qeqertaq
3251;Heliport;JEV;France;FR;Evry
3252;Heliport;QCU;Greenland;GL;Akunnaaq
3253;Heliport;QGQ;Greenland;GL;Attu
3254;Heliport;JGR;Greenland;GL;Groennedal
3255;Heliport;QFI;Greenland;GL;Iginniarfik
3256;Heliport;QJI;Greenland;GL;Ikamiut
3257;Heliport;QRY;Greenland;GL;Ikerasaarsuk
3258;Heliport;QPW;Greenland;GL;Kangaatsiaq
3259;Heliport;QJE;Greenland;GL;Kitsissuarsuit
3260;Heliport;JSU;Greenland;GL;Maniitsoq
3261;Heliport;JNS;Greenland;GL;Narsaq
3262;Heliport;QMK;Greenland;GL;Niaqornaarsuk
3263;Heliport;JJU;Greenland;GL;Qaqortoq
3264;Heliport;QUP;Greenland;GL;Saqqaq
3265;Heliport;JUV;Greenland;GL;Upernavik
3266;Heliport;JGE;Korea-South;KR;Geoje
3267;Heliport;JCN;Korea-South;KR;Incheon
3268;Heliport;JCO;Malta;MT;Comino
3269;Heliport;MCM;Monaco;MC;Monte Carlo
3270;Heliport;JHE;Sweden;SE;Angelholm/Helsingborg
3271;Heliport;JLD;Sweden;SE;Landskrona
3272;Heliport;FWM;United Kingdom;GB;Fort William
3273;Heliport;LPH;United Kingdom;GB;Lochgilphead
3274;Heliport;OHP;United Kingdom;GB;Oban
3275;Heliport;RAY;United Kingdom;GB;Rothesay
3276;Heliport;JDY;United States;US;Downey
3277;Heliport;JEM;United States;US;Emeryville
3278;Heliport;JGX;United States;US;Glendale
3279;Heliport;JGC;United States;US;Grand Canyon
3280;Heliport;JLB;United States;US;Long Beach
3281;Heliport;JNP;United States;US;Newport Beach
3282;Heliport;ORQ;United States;US;Norwalk
3283;Heliport;JPD;United States;US;Pasadena
3284;Heliport;JRD;United States;US;Riverside
3285;Heliport;JTO;United States;US;Thousand Oaks
3286;Heliport De Paris;JDP;France;FR;Paris
3287;Helle;SVJ;Norway;NO;Svolvaer
3288;Hellinikon-Closed;HEW;Greece;GR;Athens
3289;Helmuth Baungartem;LOI;Brazil;BR;Lontras
3290;Helsingborg Railway;XYH;Sweden;SE;Angelholm/Helsingborg
3291;Helsinki-Malmi;HEM;Finland;FI;Helsinki
3292;Helsinki-vantaa;HEL;Finland;FI;Vantaa
3293;Hemavan;HMV;Sweden;SE;Hemavan
3294;Henbury;HRY;Australia;AU;Henbury
3295;Henderson Intl;HIR;Solomon Islands;SB;Honiara
3296;Henderson Sky Harbor;HSH;United States;US;Las Vegas
3297;Hendersonville Airport;0A7;United States;US;Hendersonville
3298;Hendon;HEN;United Kingdom;GB;Hendon
3299;Hengchun;HCN;Taiwan;TW;Hengchun
3300;Hengyang;HNY;China;CN;Hengyang
3301;Henri Coanda International;OTP;Romania;RO;Bucharest
3302;Henry County;PHT;United States;US;Paris
3303;Henry Post AAF;FSI;United States;US;Fort Sill
3304;Henry Tift Myers;TMA;United States;US;Tifton
3305;Henzada;HEB;Myanmar;MM;Henzada
3306;Herat;HEA;Afghanistan;AF;Herat
3307;Hercegnovi;HNO;Czechoslovakia-former;CS;Hercegnovi
3308;Hercilio Luz;FLN;Brazil;BR;Florianopolis
3309;Herendeen;HED;United States;US;Herendeen
3310;Heringsdorf;HDF;Germany;DE;Heringsdorf
3311;Hermannsburg;HMG;Australia;AU;Hermannsburg
3312;Herrera;HRR;Colombia;CO;Herrera
3313;Herrera;HEX;Dominican Republic;DO;Santo Domingo
3314;Herrljunga;XYC;Sweden;SE;Herrljunga
3315;Hervey Bay;HVB;Australia;AU;Hervey Bay
3316;Hesa;IFH;Iran;IR;Hesa
3317;Hesler-Noble Field;LUL;United States;US;Laurel
3318;Hewanorra;UVF;Saint Lucia;LC;St Lucia
3319;Heydar Aliyev;ZXT;Azerbaijan;AZ;Baku
3320;Heydar Aliyev International;BAK;Azerbaijan;;Baku
3321;Hickam AFB;HIK;United States;US;Honolulu
3322;Hickory;HKY;United States;US;Hickory
3323;Hidden Falls;HDA;United States;US;Hidden Falls
3324;Hienghene;HNG;New Caledonia;NC;Hienghene
3325;Hierro;VDE;Spain;ES;Valverde
3326;High Prairie;ZHP;Canada;CA;High Prairie
3327;High Wycombe;HYC;United Kingdom;GB;High Wycombe
3328;Highbury;HIG;Australia;AU;Highbury
3329;Higlieg;HGI;Sudan;SD;Higlieg
3330;Hikueru;HHZ;French Polynesia;PF;Hikueru
3331;Hill AFB;HIF;United States;US;Ogden
3332;Hill City;HLC;United States;US;Hill City
3333;Hillenbrand;HLB;United States;US;Batesville
3334;Hillside;HLL;Australia;AU;Hillside
3335;Hilo International;ITO;United States;US;Hilo
3336;Hilton Head;HHH;United States;US;Hilton Head
3337;Hiltons Har H;WHH;United States;US;Boulder
3338;Hinchinbrook Island;HNK;Australia;AU;Hinchinbrook Island
3339;Hingurakgoda;HIM;Sri Lanka;LK;Hingurakgoda
3340;Hinkles Ferry;BZT;United States;US;Brazoria
3341;Hirara;MMY;Japan;JP;Miyako Jima
3342;Hiroshima West;HIW;Japan;JP;Hiroshima
3343;Hissar;HSS;India;IN;Hissar
3344;Hiva Oa;HIX;French Polynesia;PF;Hiva Oa
3345;Hivaro;HIT;Papua New Guinea;PG;Hivaro
3346;Hlavni N. Railway;XYG;;CZ;Prague
3347;Hluhluwe;HLW;South Africa;ZA;Hluhluwe
3348;Hobart;HBA;Australia;AU;Hobart
3349;Hobart;HBR;United States;US;Hobart
3350;Hobart Bay;HBH;United States;US;Hobart Bay
3351;Hobby;HOU;United States;US;Houston
3352;Hodeidah Arpt;HOD;Yemen;YE;Hodeidah
3353;Hoedspruit Airport;HDS;South Africa;ZA;Hoedspruit
3354;Hoeybuktmoen;KKN;Norway;NO;Kirkenes
3355;Hof;HOQ;Germany;DE;Hof
3356;Hogatza;HGZ;United States;US;Hogatza
3357;Hohenems;HOH;Austria;AT;Hohenems
3358;Hohhot;HET;China;CN;Hohhot
3359;Hokitika Arpt;HKK;New Zealand-Aotearoa;NZ;Hokitika
3360;Hokkaido;WKJ;Japan;JP;Wakkanai
3361;Hola;HOA;Kenya;KE;Hola
3362;Holesov;GTW;Czechoslovakia-former;CS;Zlin
3363;Holikachu;HOL;United States;US;Holikachu
3364;Holland Spoor Rail Stn;ZYH;Netherlands;NL;The Hague
3365;Hollister;HLI;United States;US;Hollister
3366;Holloman AFB;HMN;United States;US;Alamogordo
3367;Holman;YHI;Canada;CA;Holman
3368;Holmavik;HVK;Iceland;IS;Holmavik
3369;Holmestrand Railway;XUG;Norway;NO;Holmestrand
3370;Holosovice Railway;XYJ;;CZ;Prague
3371;Holtenau;KEL;Germany;DE;Kiel
3372;Holy Cross;HCR;United States;US;Holy Cross
3373;Holyhead;HLY;United Kingdom;GB;Holyhead
3374;Homalin;HOX;Myanmar;MM;Homalin
3375;Homer;HOM;United States;US;Homer
3376;Homeshore;HMS;United States;US;Homeshore
3377;Honefoss Rail Stn.;XHF;Norway;NO;Honefoss
3378;Hong Kong International;HKG;China;HK;Hong Kong
3379;Hongqiao;SHA;China;CN;Shanghai
3380;Honinabi;HNN;Papua New Guinea;PG;Honinabi
3381;Honington;BEQ;United Kingdom;GB;Bury St Edmunds
3382;Hook Field;MWO;United States;US;Middletown, Ohio
3383;Hook Island;HIH;Australia;AU;Hook Island
3384;Hooker Creek;HOK;Australia;AU;Hooker Creek
3385;Hoonah;HNH;United States;US;Hoonah
3386;Hooper Bay;HPB;United States;US;Hooper Bay
3387;Hope;YHE;Canada;CA;Hope
3388;Hope Vale;HPE;Australia;AU;Hope Vale
3389;Hopedale;YHO;Canada;CA;Hopedale
3390;Hopetoun;HTU;Australia;AU;Hopetoun
3391;Hopkins International;CLE;United States;US;Cleveland
3392;Horizontina;HRZ;Brazil;BR;Horizontina
3393;Horlick;RAC;United States;US;Racine
3394;Horn Island;HID;Australia;AU;Horn Island
3395;Hornafjordur;HFN;Iceland;IS;Hornafjordur
3396;Hornepayne;YHN;Canada;CA;Hornepayne
3397;Horsham;HSM;Australia;AU;Horsham
3398;Horta;HOR;Portugal;PT;Horta
3399;Hosea Kutako International Airport;WDH;Namibia;575;Windhoek
3400;Hoskins;HKN;Papua New Guinea;PG;Hoskins
3401;Hot Springs;THP;United States;US;Thermopolis
3402;Hot Springs SPB;KBE;United States;US;Bell Island
3403;Hotan;HTN;China;CN;Hotan
3404;Hotel Rus Bus Station;QOH;Ukraine;UA;Kiev
3405;Houailou;HLU;New Caledonia;NC;Houailou
3406;Houari Boumediene;ALG;Algeria;DZ;Algiers
3407;Houeisay;HOE;Laos;LA;Houeisay
3408;Houghton County;CMX;United States;US;Hancock
3409;Houn;HUQ;Libya;LY;Houn
3410;Hovby;LDK;Sweden;SE;Lidkoping
3411;Hovden;HOV;Norway;NO;Orsta-Volda
3412;Hovercraft/Launch Pt;NSX;Virgin Islands-British;VG;N. Sound/Virgin Gorda
3413;Howard Afb;HOW;Panama;PA;Fort Kobbe
3414;Howard County;HCA;United States;US;Big Spring
3415;Howes;HON;United States;US;Huron
3416;Hoy Island;HOY;United Kingdom;GB;Hoy Island
3417;Hsinchu;HSZ;Taiwan;TW;Hsinchu
3418;Hua Hin Airport;HHQ;Thailand;TH;Hua Hin
3419;Huacaraje;BVK;Bolivia;BO;Huacaraje
3420;Huahine;HUH;French Polynesia;PF;Huahine
3421;Hualien;HUN;Taiwan;TW;Hualien
3422;Huambo;NOV;Angola;AO;Huambo
3423;Huangyan;HYN;China;CN;Huangyan
3424;Huanuco;HUU;Peru;PE;Huanuco
3425;Huatulco;HUX;Mexico;MX;Huatulco
3426;Hubli;HBX;India;IN;Hubli
3427;Hudiksvall;HUV;Sweden;SE;Hudiksvall
3428;Hudson Bay;YHB;Canada;CA;Hudson Bay
3429;Huehuetenango;HUG;Guatemala;GT;Huehuetenango
3430;Huejotsingo;PBC;Mexico;MX;Puebla
3431;Huelva;HEV;Spain;ES;Huelva
3432;Huesca;HSK;Spain;ES;Huesca
3433;Hughenden;HGD;Australia;AU;Hughenden
3434;Hughes;CVR;United States;US;Culver City
3435;Hugo;HUJ;United States;US;Hugo
3436;Huizhou;HUZ;China;CN;Huizhou
3437;Hukuntsi;HUK;Botswana;BW;Hukuntsi
3438;Hulman Field;HUF;United States;US;Terre Haute
3439;Hultsfred;HLF;Sweden;SE;Hultsfred
3440;Humacao Arpt;HUC;Puerto Rico;PR;Humacao
3441;Humberside Arpt;HUY;United Kingdom;GB;Humberside
3442;Humbert River;HUB;Australia;AU;Humbert River
3443;Humboldt;HUD;United States;US;Humboldt
3444;Humen Port;ZTI;China;CN;Humen
3445;Humera;HUE;Ethiopia;ET;Humera
3446;Hunt Field;LND;United States;US;Lander
3447;Hunter AAF;HGT;United States;US;Jolon
3448;Hunter AAF;SVN;United States;US;Savannah
3449;Huntington County;HTW;United States;US;Chesapeake
3450;Huntsville;HSV;United States;US;Huntsville
3451;Hurghada;HRG;Egypt;EG;Hurghada
3452;Husavik;HZK;Iceland;IS;Husavik
3453;Husein Sastranegara;BDO;Indonesia;ID;Bandung
3454;Huslia;HSL;United States;US;Huslia
3455;Husum;QHU;Germany;DE;Husum
3456;Hutchinson;HUT;United States;US;Hutchinson
3457;Hvammstangi;HVM;Iceland;IS;Hvammstangi
3458;Hwange;WKI;Zimbabwe;ZW;Hwange
3459;Hwange Nat Park;HWN;Zimbabwe;ZW;Hwange Nat Park
3460;Hyatt Regency H/P;JHY;United States;US;Cambridge
3461;Hyatt Regency H/P;DEO;United States;US;Dearborn
3462;Hyderabad;HDD;Pakistan;PK;Hyderabad
3463;Hyeres;TLN;France;FR;Toulon
3464;Hyvinkaa;HYV;Finland;FI;Hyvinkaa
3465;I. Kapodistrias;CFU;Greece;GR;Kerkyra
3466;Iamalele;IMA;Papua New Guinea;PG;Iamalele
3467;Iasi;IAS;Romania;RO;Iasi
3468;Iaura;IAU;Papua New Guinea;PG;Iaura
3469;Ibadan;IBA;Nigeria;NG;Ibadan
3470;Ibague;IBE;Colombia;CO;Ibague
3471;Iberia;IBP;Peru;PE;Iberia
3472;Ibiza;IBZ;Spain;ES;Ibiza
3473;Ibo;IBO;Mozambique;MZ;Ibo
3474;Iboki;IBI;Papua New Guinea;PG;Iboki
3475;Icabaru;ICA;Venezuela;VE;Icabaru
3476;Iconi;YVA;Comoros;KM;Moroni
3477;Icy Bay;ICY;United States;US;Icy Bay
3478;Idiofa;IDF;Zaire;ZR;Idiofa
3479;Idre;IDB;Sweden;SE;Idre
3480;Iejima;IEJ;Japan;JP;Iejima
